#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_christian;Primate;;;;;;;;;;;;;x
temple_empire_of_christian;See of;;;;;;;;;;;;;x
temple_king_christian;Patriarch;;;;;;;;;;;;;x
temple_kingdom_of_christian;Patriarchate of;;;;;;;;;;;;;x
temple_count_christian;Prince-Bishop;;;;;;;;;;;;;x
temple_baron_zoroastrian;Mobed;;;;;;;;;;;;;x
temple_barony_zoroastrian;Atashkada;;;;;;;;;;;;;x
temple_barony_of_zoroastrian;Atashkada of;;;;;;;;;;;;;x
job_spiritual_zoroastrian_group;Dastur;;;;;;;;;;;;;x
job_spiritual_zoroastrian;Dastur;;;;;;;;;;;;;x
job_spymaster_zoroastrian;Spasaka;;;;;;;;;;;;;x
job_chancellor_zoroastrian_group;Wuzurg Framadar;;;;;;;;;;;;;x
job_treasurer_zoroastrian_group;Ho Tokhshan Bod;;;;;;;;;;;;;x
city_baron_zoroastrian_group;Dehqan;;;;;;;;;;;;;x
baron_female_andalusian_arabic;Wâli;;;;;;;;;;;;;x
barony_andalusian_arabic;Wilayah;;;;;;;;;;;;;x
baron_berber;Wâli;;;;;;;;;;;;;x
baron_female_berber;Wâli;;;;;;;;;;;;;x
barony_of_berber;Wilayah of;;;;;;;;;;;;;x
count_berber;Sheikh;;;;;;;;;;;;;x
count_female_berber;Shaykhah;;;;;;;;;;;;;x
county_of_berber;Sheikhdom of;;;;;;;;;;;;;x
duke_berber;Emir;;;;;;;;;;;;;x
duke_female_berber;Emira;;;;;;;;;;;;;x
duchy_of_berber;Emirate of;;;;;;;;;;;;;x
king_berber;Sultan;;;;;;;;;;;;;x
king_female_berber;Sultana;;;;;;;;;;;;;x
kingdom_of_berber;Sultanate of;;;;;;;;;;;;;x
barony_berber;Wilayah;;;;;;;;;;;;;x
county_berber;Sheikhdom;;;;;;;;;;;;;x
duchy_berber;Emirate;;;;;;;;;;;;;x
kingdom_berber;Sultanate;;;;;;;;;;;;;x
job_chancellor_berber;Grand Vizier;;;;;;;;;;;;;x
emperor_berber;Padishah;;;;;;;;;;;;;x
arabic;Semitic;;;;;;;;;;;;;x
county_irish;High Lordship;;;;;;;;;;;;;x
kingdom_welsh;Principality;;;;;;;;;;;;;x
barony_irish;Lordship;;;;;;;;;;;;;x
barony_of_scottish;Lordship of;;;;;;;;;;;;;x
barony_scottish;Lordship;;;;;;;;;;;;;x
count_female_scottish;Lady;;;;;;;;;;;;;x
barony_of_breton;Machtiernship of;;;;;;;;;;;;;x
barony_breton;Machtiernship;;;;;;;;;;;;;x
baron_breton;Machtiern;;;;;;;;;;;;;x
city_baron_breton;Machtiern;;;;;;;;;;;;;x
barony_welsh;Cantref;;;;;;;;;;;;;x
county_welsh;Country;;;;;;;;;;;;;x
title_tanist_welsh;Edling;;;;;;;;;;;;;x
barony_greek;Katepanikion;;;;;;;;;;;;;x
county_greek;Bandon;;;;;;;;;;;;;x
duchy_greek;Theme;;;;;;;;;;;;;x
duke_female_georgian;Queen;;;;;;;;;;;;;x
duchy_of_georgian;Kingdom of;;;;;;;;;;;;;x
duchy_georgian;Kingdom;;;;;;;;;;;;;x
county_of_georgian;Saeristavo of;;;;;;;;;;;;;x
county_georgian;Saeristavo;;;;;;;;;;;;;x
barony_of_georgian;Satsikhistavo of;;;;;;;;;;;;;x
barony_georgian;Satsikhistavo;;;;;;;;;;;;;x
job_marshal_georgian;High Constable;;;;;;;;;;;;;x
title_prince_georgian;Prince;;;;;;;;;;;;;x
title_prince_female_georgian;Princess;;;;;;;;;;;;;x
county_of_armenian;Melikdom of;;;;;;;;;;;;;x
county_armenian;Melikdom;;;;;;;;;;;;;x
barony_of_armenian;Sghnakh of;;;;;;;;;;;;;x
barony_armenian;Sghnakh;;;;;;;;;;;;;x
temple_barony_greek;Metropolis;;;;;;;;;;;;;x
temple_barony_of_greek;Metropolis of;;;;;;;;;;;;;x
temple_baron_greek;Metropolitan;;;;;;;;;;;;;x
king_east_slavic;Grand Prince;;;;;;;;;;;;;x
king_female_east_slavic;Grand Princess;;;;;;;;;;;;;x
kingdom_of_east_slavic;Grand Principality of;;;;;;;;;;;;;x
king_title_ruler_consort_east_slavic;Grand Prince;;;;;;;;;;;;;x
king_title_ruler_consort_female_east_slavic;Grand Princess;;;;;;;;;;;;;x
king_baltic;Grand Duke;;;;;;;;;;;;;x
king_female_baltic;Grand Duchess;;;;;;;;;;;;;x
kingdom_of_baltic;Grand Duchy of;;;;;;;;;;;;;x
kingdom_baltic;Grand Duchy;;;;;;;;;;;;;x
duke_east_slavic;Prince;;;;;;;;;;;;;x
duchy_of_east_slavic;Principality of;;;;;;;;;;;;;x
duchy_east_slavic;Principality;;;;;;;;;;;;;x
duke_female_east_slavic;Princess;;;;;;;;;;;;;x
duchy_of_serbian;Principality of;;;;;;;;;;;;;x
duchy_serbian;Principality;;;;;;;;;;;;;x
duchy_croatian;Principality;;;;;;;;;;;;;x
duke_west_slavic;Voivode;;;;;;;;;;;;;x
duchy_of_west_slavic;Voivodeship of;;;;;;;;;;;;;x
duchy_west_slavic;Voivodeship;;;;;;;;;;;;;x
duke_south_slavic;Voivode;;;;;;;;;;;;;x
duchy_of_south_slavic;Voivodeship of;;;;;;;;;;;;;x
duchy_south_slavic;Voivodeship;;;;;;;;;;;;;x
count_east_slavic;Boyar;;;;;;;;;;;;;x
county_of_east_slavic;Boyardom of;;;;;;;;;;;;;x
county_east_slavic;Boyardom;;;;;;;;;;;;;x
count_bulgarian;Boyar;;;;;;;;;;;;;x
county_of_bulgarian;Boyardom of;;;;;;;;;;;;;x
county_bulgarian;Boyardom;;;;;;;;;;;;;x
city_count_east_slavic;Posadnik;;;;;;;;;;;;;x
city_county_of_east_slavic;Posadnikdom of;;;;;;;;;;;;;x
baron_serbian;Župan;;;;;;;;;;;;;x
barony_of_serbian;County of;;;;;;;;;;;;;x
barony_serbian;County;;;;;;;;;;;;;x
baron_croatian;Župan;;;;;;;;;;;;;x
barony_of_croatian;County of;;;;;;;;;;;;;x
barony_croatian;County;;;;;;;;;;;;;x
count_south_slavic;Ban;;;;;;;;;;;;;x
county_of_south_slavic;Banat of;;;;;;;;;;;;;x
county_south_slavic;Banat;;;;;;;;;;;;;x
count_magyar;Ban;;;;;;;;;;;;;x
county_of_magyar;Banat of;;;;;;;;;;;;;x
county_magyar;Banat;;;;;;;;;;;;;x
barony_polish;Castellany;;;;;;;;;;;;;x
barony_of_lithuanian;Castellany of;;;;;;;;;;;;;x
barony_lithuanian;Castellany;;;;;;;;;;;;;x
title_prince_east_slavic;Tsarevich;;;;;;;;;;;;;x
title_prince_female_east_slavic;Tsarevna;;;;;;;;;;;;;x
job_treasurer_croatian;Protovestiarios;;;;;;;;;;;;;x
duchy_polish;Duchy;;;;;;;;;;;;;x
duchy_of_lithuanian;Duchy of;;;;;;;;;;;;;x
duchy_lithuanian;Duchy;;;;;;;;;;;;;x
emperor_south_slavic;Tsar;;;;;;;;;;;;;x
emperor_female_south_slavic;Tsarina;;;;;;;;;;;;;x
city_duke_lithuanian;Voivode;;;;;;;;;;;;;x
city_duke_polish;Voivode;;;;;;;;;;;;;x
king_east_african;Negus;;;;;;;;;;;;;x
king_female_east_african;Nigist;;;;;;;;;;;;;x
emperor_east_african;Emperor;;;;;;;;;;;;;x
emperor_female_east_african;Empress;;;;;;;;;;;;;x
duke_east_african;Ras;;;;;;;;;;;;;x
count_east_african;Bitwoded;;;;;;;;;;;;;x
baron_east_african;Fit’awrari;;;;;;;;;;;;;x
city_king_east_african;Nebura Ed;;;;;;;;;;;;;x
city_duke_east_african;Liqat;;;;;;;;;;;;;x
city_count_east_african;Governor;;;;;;;;;;;;;x
city_baron_east_african;Governor;;;;;;;;;;;;;x
job_marshal_east_african;Dejazmach;;;;;;;;;;;;;x
job_treasurer_east_african;Minister of the Pen;;;;;;;;;;;;;x
city_baron_somali;Caaqil;;;;;;;;;;;;;x
temple_baron_somali;Islan;;;;;;;;;;;;;x
job_marshal_somali;Malakh;;;;;;;;;;;;;x
job_spymaster_somali;Gurtiyal;;;;;;;;;;;;;x
title_prince_east_african;Abeto;;;;;;;;;;;;;x
title_prince_female_east_african;Emebet Hoy;;;;;;;;;;;;;x
city_duke_west_african;Dyamani-Tigui;;;;;;;;;;;;;x
city_count_west_african;Kafo-Tigui;;;;;;;;;;;;;x
city_baron_west_african;Dougou-Tigui;;;;;;;;;;;;;x
job_marshal_west_african;Farariya;;;;;;;;;;;;;x
job_chancellor_west_african;Vizier;;;;;;;;;;;;;x
county_of_west_african;Kafu of;;;;;;;;;;;;;x
county_west_african;Kafu;;;;;;;;;;;;;x
city_county_of_west_african;Kafu of;;;;;;;;;;;;;x
temple_county_west_african;Kafu;;;;;;;;;;;;;x
temple_county_of_west_african;Kafu of;;;;;;;;;;;;;x
baron_west_african;Ton-Tigui;;;;;;;;;;;;;x
barony_of_west_african;Horon of;;;;;;;;;;;;;x
barony_west_african;Horon;;;;;;;;;;;;;x
title_prince_west_african;Maghan;;;;;;;;;;;;;x
county_of_west_germanic;Shire of;;;;;;;;;;;;;x
county_west_germanic;Shire;;;;;;;;;;;;;x
duke_north_germanic;Jarl;;;;;;;;;;;;;x
baron_north_germanic;Lord;;;;;;;;;;;;;x
duchy_of_north_germanic;Jarldom of;;;;;;;;;;;;;x
duchy_north_germanic;Jarldom;;;;;;;;;;;;;x
city_county_of_central_germanic;Free Imperial City of;;;;;;;;;;;;;x
city_count_central_germanic;Burgomaster;;;;;;;;;;;;;x
city_baron_north_germanic;Alderman;;;;;;;;;;;;;x
city_count_north_germanic;Lawspeaker;;;;;;;;;;;;;x
barony_of_saxon;Thanage of;;;;;;;;;;;;;x
barony_saxon;Thanage;;;;;;;;;;;;;x
title_prince_saxon;Ætheling;;;;;;;;;;;;;x
city_count_west_germanic;Reeve;;;;;;;;;;;;;x
city_duke_west_germanic;High-Reeve;;;;;;;;;;;;;x
temple_emperor_zoroastrian_group;Moabadan-Moabad;;;;;;;;;;;;;x
temple_king_zoroastrian_group;Moabadan-Moabad;;;;;;;;;;;;;x
temple_duke_zoroastrian_group;Magus;;;;;;;;;;;;;x
temple_duchy_of_zoroastrian_group;Atash-i Vahram of;;;;;;;;;;;;;x
temple_count_zoroastrian_group;Dastur;;;;;;;;;;;;;x
temple_county_of_zoroastrian_group;Atash i-Adaran of;;;;;;;;;;;;;x
temple_baron_zoroastrian_group;Mobed;;;;;;;;;;;;;x
temple_barony_of_zoroastrian_group;Atash Dadgah of;;;;;;;;;;;;;x
title_prince_iranian;Shahzada;;;;;;;;;;;;;x
title_prince_female_iranian;Shahzada;;;;;;;;;;;;;x
baron_tocharian;Cozbo;;;;;;;;;;;;;x
barony_of_tocharian;Kilmi of;;;;;;;;;;;;;x
barony_tocharian;Kilmi;;;;;;;;;;;;;x
city_baron_tocharian;Sothamga;;;;;;;;;;;;;x
job_chancellor_tocharian;Amas;;;;;;;;;;;;;x
count_tocharian;Governor;;;;;;;;;;;;;x
city_baron_female_sogdian;Sartapaw;;;;;;;;;;;;;x
city_count_sogdian;Elteber;;;;;;;;;;;;;x
city_count_female_sogdian;Elteber;;;;;;;;;;;;;x
city_duke_sogdian;Afshin;;;;;;;;;;;;;x
city_duke_female_sogdian;Afshin;;;;;;;;;;;;;x
