#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_papal_state;Papal States;;;;;;;;;;;;;x
k_papal_state_adj;Papal;;;;;;;;;;;;;x
d_degothers;Goths;;;;;;;;;;;;;x
d_degothers_adj;Gothic;;;;;;;;;;;;;x
d_devenders;Wends;;;;;;;;;;;;;x
d_devenders_adj;Wendish;;;;;;;;;;;;;x
k_austria;Austria;;;;;;;;;;;;;x
k_austria_adj;Austrian;;;;;;;;;;;;;x
k_oldlivonia;Livonia;;;;;;;;;;;;;x
k_oldlivonia_adj;Livonian;;;;;;;;;;;;;x
k_gardariki;Kievan Rus’;;;;;;;;;;;;;x
k_gardariki_adj;Rus’;;;;;;;;;;;;;x
k_toulouse;Toulouse;;;;;;;;;;;;;x
k_flanders;Flanders;;;;;;;;;;;;;x
k_flanders_adj;Flemish;;;;;;;;;;;;;x
k_provence;Provence;;;;;;;;;;;;;x
k_provence_adj;Provençal;;;;;;;;;;;;;x
k_york;York;;;;;;;;;;;;;x
d_austrialombardic;Austria;;;;;;;;;;;;;x
d_austrialombardic_adj;Austrian;;;;;;;;;;;;;x
d_neustria;Neustria;;;;;;;;;;;;;x
d_neustria_adj;Neustrian;;;;;;;;;;;;;x
d_tuscia;Tuscia;;;;;;;;;;;;;x
d_amalfi;Amalfi;;;;;;;;;;;;;x
d_amalfi_adj;Amalfitan;;;;;;;;;;;;;x
d_gaeta;Gaeta;;;;;;;;;;;;;x
d_gaeta_adj;Gaetan;;;;;;;;;;;;;x
d_lower_lorraine;Lower Lorraine;;;;;;;;;;;;;x
d_lower_lorraine_adj;Lower Lorrainian;;;;;;;;;;;;;x
d_brabanttitular;Brabant;;;;;;;;;;;;;x
k_valencia;Valencia;;;;;;;;;;;;;x
k_valencia_adj;Valencian;;;;;;;;;;;;;x
k_spanish_galicia;Galicia;;;;;;;;;;;;;x
k_spanish_galicia_adj;Galician;;;;;;;;;;;;;x
k_granada;Granada;;;;;;;;;;;;;x
k_granada_adj;Granadan;;;;;;;;;;;;;x
k_catalunya;Catalonia;;;;;;;;;;;;;x
k_catalunya_adj;Catalan;;;;;;;;;;;;;x
d_alba_de_tormes;Alba de Tormes;;;;;;;;;;;;;x
d_alburquerque;Alburquerque;;;;;;;;;;;;;x
d_cardona;Cardona;;;;;;;;;;;;;x
d_gandia;Gandia;;;;;;;;;;;;;x
d_infantado;Infantado;;;;;;;;;;;;;x
d_medina_sidonia;Medina Sidonia;;;;;;;;;;;;;x
d_medinaceli;Medinaceli;;;;;;;;;;;;;x
e_occitania;Occitania;;;;;;;;;;;;;x
e_occitania_adj;Occitan;;;;;;;;;;;;;x
d_sangermano;Terra Sancti Benedicti;;;;;;;;;;;;;x
d_sangermano_adj;Terra;;;;;;;;;;;;;x
d_swabia;Swabia;;;;;;;;;;;;;x
d_swabia_adj;Swabian;;;;;;;;;;;;;x
d_carinthia;Carinthia;;;;;;;;;;;;;x
d_carinthia_adj;Carinthian;;;;;;;;;;;;;x
d_saxony;Saxony;;;;;;;;;;;;;x
d_saxony_adj;Saxon;;;;;;;;;;;;;x
d_bavaria;Bavaria;;;;;;;;;;;;;x
d_bavaria_adj;Bavarian;;;;;;;;;;;;;x
d_franconia;Franconia;;;;;;;;;;;;;x
d_franconia_adj;Franconian;;;;;;;;;;;;;x
d_lauenburg;Saxe-Lauenburg;;;;;;;;;;;;;x
d_lauenburg_adj;Saxon;;;;;;;;;;;;;x
k_salerno;Principality of Salerno;;;;;;;;;;;;;x
k_salerno_adj;Salernitan;;;;;;;;;;;;;x
d_yatviags;Yotvingians;;;;;;;;;;;;;x
d_yatviags_adj;Yotvingian;;;;;;;;;;;;;x
d_pruthenians;Old Prussians;;;;;;;;;;;;;x
