#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BYZANTINE_LOCKOUT_TRIGGER_TT;Is NOT in the Byzantine Empire\n;;;;;;;;;;;;;x
EMF_TRIGGER_TT;The §MEMF§! module is activated\n;;;;;;;;;;;;;x
EMF_TRIGGER_NOT_TT;The §MEMF§! module is NOT activated\n;;;;;;;;;;;;;x
ENGLAND_BECOMES_DE_JURE_TT;§Y[From.GetFullBaseName]§! becomes de jure suzerain to the §YEngland§! region.\n;;;;;;;;;;;;;x
CONTROLS_HALF_OF_ENGLISH_REGION_TT;Controls more than half (22+) of the provinces in the §YEngland§! region.\n;;;;;;;;;;;;;x
oghuz_opinion;[oghuz.GetName] Opinion;;;;;;;;;;;;;x
turkmen_opinion;[turkmen.GetName] Opinion;;;;;;;;;;;;;x
anglonorse_opinion;[anglonorse.GetName] Opinion;;;;;;;;;;;;;x
danish_opinion;[danish.GetName] Opinion;;;;;;;;;;;;;x
pahlavi_opinion;[pahlavi.GetName] Opinion;;;;;;;;;;;;;x
khorasani_opinion;[khorasani.GetName] Opinion;;;;;;;;;;;;;x
daylamite_opinion;[daylamite.GetName] Opinion;;;;;;;;;;;;;x
zanata_opinion;[zanata.GetName] Opinion;;;;;;;;;;;;;x
tagelmust_opinion;[tagelmust.GetName] Opinion;;;;;;;;;;;;;x
ismaili_opinion;[ismaili.GetName] Opinion;;;;;;;;;;;;;x
soninke_opinion;[soninke.GetName] Opinion;;;;;;;;;;;;;x
karluk_opinion;[karluk.GetName] Opinion;;;;;;;;;;;;;x
serbian_opinion;[serbian.GetName] Opinion;;;;;;;;;;;;;x
rajput_opinion;[rajput.GetName] Opinion;;;;;;;;;;;;;x
hindustani_opinion;[hindustani.GetName] Opinion;;;;;;;;;;;;;x
low_german_opinion;[low_german.GetName] Opinion;;;;;;;;;;;;;x
low_saxon_opinion;[low_saxon.GetName] Opinion;;;;;;;;;;;;;x
thuringian_opinion;[thuringian.GetName] Opinion;;;;;;;;;;;;;x
franconian_opinion;[franconian.GetName] Opinion;;;;;;;;;;;;;x
swabian_opinion;[swabian.GetName] Opinion;;;;;;;;;;;;;x
bavarian_opinion;[bavarian.GetName] Opinion;;;;;;;;;;;;;x
yemeni_opinion;[yemeni.GetName] Opinion;;;;;;;;;;;;;x
masmuda_opinion;[masmuda.GetName] Opinion;;;;;;;;;;;;;x
italian_group_opinion;[italian_group.GetGroupName] Opinion;;;;;;;;;;;;;x
bloodline_effect_ismaili_leader;§Y[ismaili.GetName] Leadership§!;;;;;;;;;;;;;x
