#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_china_tang;Tang;;;;;;;;;;;;;x
e_china_jin;Jin;;;;;;;;;;;;;x
e_china_wei;Wei;;;;;;;;;;;;;x
e_china_qi;Qi;;;;;;;;;;;;;x
e_china_zhou;Zhou;;;;;;;;;;;;;x
e_china_han;Han;;;;;;;;;;;;;x
e_china_qin;Qin;;;;;;;;;;;;;x
e_china_yan;Yan;;;;;;;;;;;;;x
e_china_zhao;Zhao;;;;;;;;;;;;;x
e_china_liao;Liao;;;;;;;;;;;;;x
e_china_yuan;Yuan;;;;;;;;;;;;;x
e_china_xia;Xia;;;;;;;;;;;;;x
e_china_qing;Qing;;;;;;;;;;;;;x
e_china_dai;Dai;;;;;;;;;;;;;x
e_china_cheng;Cheng;;;;;;;;;;;;;x
e_china_liang;Liang;;;;;;;;;;;;;x
e_china_song;Song;;;;;;;;;;;;;x
e_china_ming;Ming;;;;;;;;;;;;;x
e_china_shu;Shu;;;;;;;;;;;;;x
e_china_wu;Wu;;;;;;;;;;;;;x
e_china_chu;Chu;;;;;;;;;;;;;x
e_china_yue;Yue;;;;;;;;;;;;;x
e_china_yin;Yin;;;;;;;;;;;;;x
e_china_shun;Shun;;;;;;;;;;;;;x
e_china_mongol;Yeke Mongol Ulus;;;;;;;;;;;;;x
tang_china;Tang;;;;;;;;;;;;;x
jin_china;Jin;;;;;;;;;;;;;x
wei_china;Wei;;;;;;;;;;;;;x
qi_china;Qi;;;;;;;;;;;;;x
zhou_china;Zhou;;;;;;;;;;;;;x
han_china;Han;;;;;;;;;;;;;x
qin_china;Qin;;;;;;;;;;;;;x
yan_china;Yan;;;;;;;;;;;;;x
zhao_china;Zhao;;;;;;;;;;;;;x
liao_china;Liao;;;;;;;;;;;;;x
yuan_china;Yuan;;;;;;;;;;;;;x
xia_china;Xia;;;;;;;;;;;;;x
qing_china;Qing;;;;;;;;;;;;;x
dai_china;Dai;;;;;;;;;;;;;x
cheng_china;Cheng;;;;;;;;;;;;;x
liang_china;Liang;;;;;;;;;;;;;x
song_china;Song;;;;;;;;;;;;;x
ming_china;Ming;;;;;;;;;;;;;x
shu_china;Shu;;;;;;;;;;;;;x
wu_china;Wu;;;;;;;;;;;;;x
chu_china;Chu;;;;;;;;;;;;;x
yue_china;Yue;;;;;;;;;;;;;x
yin_china;Yin;;;;;;;;;;;;;x
shun_china;Shun;;;;;;;;;;;;;x
mongol_china;Yeke Mongol Ulus;;;;;;;;;;;;;x
